VIN,MODEL_YEAR,FACTORY_CODE,MODEL_NAME,DAYS_TO_FAIL_MINZERO,MILES_TO_FAIL,RO_DATE,CUST_RO_STATE_CD,CLM_SK,VIN_SK
19XFA16519E016373,2009,HMIN,CIVIC,873,33779,10/8/2011,CA,60115977,29739052
19XFA16519E017698,2009,HMIN,CIVIC,419,16590,6/14/2010,GA,53793385,29786958
19XFA16519E019113,2009,HMIN,CIVIC,965,13188,12/12/2011,GA,61783968,29779673
19XFA16519E021668,2009,HMIN,CIVIC,572,21943,11/16/2010,TX,55795217,29810936
19XFA16519E023176,2009,HMIN,CIVIC,691,28448,6/16/2011,FL,58200680,29832121
19XFA16519E025025,2009,HMIN,CIVIC,816,26661,9/10/2011,CA,59355448,29860918
19XFA16519E027115,2009,HMIN,CIVIC,764,35404,7/12/2011,TX,58494933,29898802
19XFA16519E031729,2009,HMIN,CIVIC,381,30116,7/27/2010,AZ,54413134,29989540
19XFA16519E032881,2009,HMIN,CIVIC,898,41125,12/17/2011,TX,62128260,30005338
19XFA16519E035540,2009,HMIN,CIVIC,411,27508,9/23/2010,GA,55103813,30054811
19XFA16519E036350,2009,HMIN,CIVIC,770,26587,9/10/2011,TX,59357728,30065220
19XFA16519E045310,2009,HMIN,CIVIC,659,32254,7/28/2011,TX,58752419,30224957
19XFA16519E046506,2009,HMIN,CIVIC,710,26954,9/1/2011,NV,59233660,30237691
19XFA16519E046571,2009,HMIN,CIVIC,408,12792,10/6/2010,IN,55338926,30237621
19XFA16519E049776,2009,HMIN,CIVIC,746,34414,10/12/2011,CA,61711017,30279416
19XFA16529E001252,2009,HMIN,CIVIC,405,18560,7/16/2010,FL,54294653,29358502
19XFA16529E004068,2009,HMIN,CIVIC,1015,34698,12/3/2011,FL,61531602,29484596
19XFA16529E006421,2009,HMIN,CIVIC,751,18062,5/2/2011,TX,57853553,29540660
19XFA16529E007584,2009,HMIN,CIVIC,488,33842,9/1/2010,IA,54942715,29594005
19XFA16529E013109,2009,HMIN,CIVIC,515,39448,8/20/2010,CA,54781359,29699803
19XFA16529E013126,2009,HMIN,CIVIC,860,15308,9/14/2011,NY,59509081,29699805
19XFA16529E014311,2009,HMIN,CIVIC,184,12059,10/12/2009,SC,51105661,29707266
19XFA16529E023736,2009,HMIN,CIVIC,829,23820,9/1/2011,TX,59211189,29843068
19XFA16529E025504,2009,HMIN,CIVIC,577,18257,1/22/2011,TX,56554017,29871745
19XFA16529E026202,2009,HMIN,CIVIC,432,24411,7/13/2010,TX,54317960,29890918
19XFA16529E026944,2009,HMIN,CIVIC,441,20099,10/23/2010,GA,55694464,29898807
19XFA16529E031982,2009,HMIN,CIVIC,685,18317,6/8/2011,FL,58161548,29989620
19XFA16529E032064,2009,HMIN,CIVIC,395,19551,8/30/2010,TX,54887586,29989552
19XFA16529E032288,2009,HMIN,CIVIC,352,25818,8/6/2010,AZ,54554456,29995069
19XFA16529E035286,2009,HMIN,CIVIC,770,41829,9/17/2011,AZ,59672134,30050912
19XFA16529E036065,2009,HMIN,CIVIC,371,3297,8/7/2010,KY,54699989,30062288
19XFA16529E036910,2009,HMIN,CIVIC,504,26097,12/17/2010,TX,56239993,30077988
19XFA16529E039354,2009,HMIN,CIVIC,780,35815,9/22/2011,NV,59631341,30128281
19XFA16529E039855,2009,HMIN,CIVIC,486,18554,12/14/2010,TX,56237440,30138456
19XFA16529E040326,2009,HMIN,CIVIC,317,31444,7/3/2010,AZ,54299704,30149405
19XFA16529E041895,2009,HMIN,CIVIC,879,29522,1/13/2012,LA,62364744,30170283
19XFA16529E047647,2009,HMIN,CIVIC,272,17376,8/6/2010,MO,54571679,30255649
19XFA16529E049950,2009,HMIN,CIVIC,203,6751,5/17/2010,TX,53290012,30284125
19XFA16539E000689,2009,HMIN,CIVIC,362,20663,12/19/2009,MN,51774122,29310671
19XFA16539E005181,2009,HMIN,CIVIC,526,17724,9/7/2010,AZ,55279432,29504614
19XFA16539E011644,2009,HMIN,CIVIC,676,20110,1/4/2011,MI,56584780,29671767
19XFA16539E024216,2009,HMIN,CIVIC,78,3767,7/3/2009,NC,50090105,29852043
19XFA16539E026967,2009,HMIN,CIVIC,586,25891,2/14/2011,TX,56838231,29898784
19XFA16539E029626,2009,HMIN,CIVIC,679,36620,4/23/2011,AZ,57687768,29945164
19XFA16539E030520,2009,HMIN,CIVIC,457,17122,10/26/2010,CA,55601161,29962872
19XFA16539E030856,2009,HMIN,CIVIC,542,12720,12/13/2010,MN,56135433,29985382
19XFA16539E034177,2009,HMIN,CIVIC,507,20278,12/21/2010,MN,56221073,30026743
19XFA16539E036625,2009,HMIN,CIVIC,0,15,6/22/2009,OH,50049702,30069525
19XFA16539E037757,2009,HMIN,CIVIC,489,29990,12/7/2010,AZ,56003346,30092925
19XFA16539E038083,2009,HMIN,CIVIC,878,28346,12/26/2011,OK,62100142,30117026
19XFA16539E038696,2009,HMIN,CIVIC,465,15282,11/1/2010,CA,55669986,30109053
19XFA16539E038813,2009,HMIN,CIVIC,799,29346,10/27/2011,TX,60805757,30124051
19XFA16539E040805,2009,HMIN,CIVIC,650,8729,5/16/2011,CA,57946539,30154034
19XFA16539E041405,2009,HMIN,CIVIC,369,11634,8/25/2010,TX,54834689,30170287
19XFA16539E044255,2009,HMIN,CIVIC,780,29554,10/20/2011,AZ,60730863,30205283
19XFA16539E044840,2009,HMIN,CIVIC,808,28242,1/16/2012,CA,62442917,30209899
19XFA16539E051402,2009,HMIN,CIVIC,427,14282,11/29/2010,CA,55960761,30308037
19XFA16549E001012,2009,HMIN,CIVIC,1049,42625,11/29/2011,CO,61456918,29330931
19XFA16549E005223,2009,HMIN,CIVIC,937,54132,8/11/2011,MO,58950049,29504620
19XFA16549E018702,2009,HMIN,CIVIC,988,21663,12/13/2011,FL,61743525,29775112
19XFA16549E019588,2009,HMIN,CIVIC,230,10070,12/5/2009,FL,51650475,29786908
19XFA16549E021292,2009,HMIN,CIVIC,546,28723,12/9/2010,TX,56035514,29804462
19XFA16549E025780,2009,HMIN,CIVIC,451,24539,10/6/2010,AZ,55325229,29879546
19XFA16549E031448,2009,HMIN,CIVIC,834,18518,9/12/2011,FL,59418358,29976878
19XFA16549E032504,2009,HMIN,CIVIC,755,11094,7/20/2011,TX,58674643,30000984
19XFA16549E033488,2009,HMIN,CIVIC,652,35257,4/20/2011,LA,57680082,30069530
19XFA16549E036942,2009,HMIN,CIVIC,789,18517,9/28/2011,TX,59764892,30085819
19XFA16549E038531,2009,HMIN,CIVIC,783,18979,10/3/2011,OK,61937461,30102295
19XFA16549E041266,2009,HMIN,CIVIC,524,29720,1/14/2011,TX,56463735,30159351
19XFA16549E042806,2009,HMIN,CIVIC,462,31073,11/17/2010,TX,55828693,30187484
19XFA16549E051229,2009,HMIN,CIVIC,719,31278,12/17/2011,MO,61834753,30308030
19XFA16559E011158,2009,HMIN,CIVIC,1038,21536,12/30/2011,IL,62139768,29659942
19XFA16559E012746,2009,HMIN,CIVIC,371,18743,3/13/2010,OH,52661277,29686843
19XFA16559E013542,2009,HMIN,CIVIC,728,42956,3/29/2011,CA,57410584,29702891
19XFA16559E014318,2009,HMIN,CIVIC,583,16165,10/25/2010,FL,55483395,29707335
19XFA16559E017431,2009,HMIN,CIVIC,468,17854,7/10/2010,FL,54245205,29757025
19XFA16559E018224,2009,HMIN,CIVIC,534,21956,1/13/2011,IN,56438513,29766824
19XFA16559E024539,2009,HMIN,CIVIC,738,19027,6/17/2011,MN,58318865,29856504
19XFA16559E024573,2009,HMIN,CIVIC,577,42640,11/26/2010,AR,55885950,29856531
19XFA16559E028168,2009,HMIN,CIVIC,470,26756,11/10/2010,AZ,55736692,29918070
19XFA16559E029823,2009,HMIN,CIVIC,904,25714,12/22/2011,FL,62043749,29953003
19XFA16559E033130,2009,HMIN,CIVIC,614,16281,6/8/2011,TX,58097375,30010202
19XFA16559E035301,2009,HMIN,CIVIC,737,55194,7/27/2011,LA,58724152,30050943
19XFA16559E035315,2009,HMIN,CIVIC,0,6,7/6/2009,CA,50163838,30050968
19XFA16559E035329,2009,HMIN,CIVIC,458,34370,10/29/2010,AZ,55551587,30050969
19XFA16559E036061,2009,HMIN,CIVIC,856,25108,11/12/2011,TX,61128521,30062336
19XFA16559E039154,2009,HMIN,CIVIC,174,7830,1/22/2010,IL,52065796,30128286
19XFA16559E041423,2009,HMIN,CIVIC,810,41081,11/22/2011,TX,61333350,30163917
19XFA16559E041826,2009,HMIN,CIVIC,730,33801,8/13/2011,AZ,58939251,30170345
19XFA16559E042748,2009,HMIN,CIVIC,755,23050,10/5/2011,NM,61015307,30187464
19XFA16559E042913,2009,HMIN,CIVIC,388,6026,9/23/2010,TX,55126858,30187500
19XFA16559E045617,2009,HMIN,CIVIC,697,31565,7/21/2011,AZ,58775793,30226180
19XFA16559E046315,2009,HMIN,CIVIC,480,22722,12/15/2010,AZ,56088736,30232614
19XFA16559E046833,2009,HMIN,CIVIC,705,39813,8/23/2011,IN,59103207,30242350
19XFA16559E048503,2009,HMIN,CIVIC,608,18635,8/15/2011,TX,58984397,30264659
19XFA16559E049716,2009,HMIN,CIVIC,482,17761,1/28/2011,AZ,56619018,30279544
19XFA16569E010357,2009,HMIN,CIVIC,559,19738,1/24/2011,CA,56646072,29645929
19XFA16569E018507,2009,HMIN,CIVIC,442,11818,10/28/2010,ID,55906727,29770213
19XFA16569E023559,2009,HMIN,CIVIC,957,40488,12/7/2011,CA,61618272,29836840
19XFA16569E024808,2009,HMIN,CIVIC,704,35080,5/18/2011,AZ,57955638,29860972
19XFA16569E032259,2009,HMIN,CIVIC,410,15885,9/10/2010,TX,54978384,29995167
19XFA16569E032388,2009,HMIN,CIVIC,848,35201,11/15/2011,AZ,61209584,29995130
19XFA16569E036683,2009,HMIN,CIVIC,726,37847,8/8/2011,OK,59004652,30069593
19XFA16569E037140,2009,HMIN,CIVIC,774,49705,9/17/2011,FL,59646351,30082787
19XFA16569E037235,2009,HMIN,CIVIC,891,26175,12/17/2011,NM,61856316,30085829
19XFA16569E038207,2009,HMIN,CIVIC,892,33511,1/10/2012,CA,62261659,30117027
19XFA16569E040040,2009,HMIN,CIVIC,583,37381,3/16/2011,NV,57239582,30144598
19XFA16569E040281,2009,HMIN,CIVIC,832,35822,11/11/2011,IL,61109629,30144614
19XFA16569E041415,2009,HMIN,CIVIC,541,27099,2/18/2011,NM,56938758,30163925
19XFA16569E041625,2009,HMIN,CIVIC,369,8623,12/1/2010,TX,55940347,30163896
19XFA16569E043990,2009,HMIN,CIVIC,290,30571,6/10/2010,CO,53792926,30209923
19XFA16569E048333,2009,HMIN,CIVIC,595,17081,5/6/2011,MN,57795915,30264723
19XFA16569E049143,2009,HMIN,CIVIC,348,26138,8/17/2010,TX,54724775,30276540
19XFA16579E001358,2009,HMIN,CIVIC,1,12,1/10/2009,FL,48472811,29358495
19XFA16579E006589,2009,HMIN,CIVIC,849,35386,12/2/2011,MS,61532061,29540752
19XFA16579E011162,2009,HMIN,CIVIC,590,31325,11/24/2010,TX,55991790,29666618
19XFA16579E014580,2009,HMIN,CIVIC,863,34242,9/1/2011,TX,59857774,29717728
19XFA16579E020587,2009,HMIN,CIVIC,740,33233,8/25/2011,AZ,59144483,29795692
19XFA16579E024557,2009,HMIN,CIVIC,448,13627,8/25/2010,OK,54809281,29861016
19XFA16579E028480,2009,HMIN,CIVIC,490,13760,12/22/2010,KS,56288974,29925881
19XFA16579E031766,2009,HMIN,CIVIC,786,28710,9/14/2011,CA,59539572,29985442
19XFA16579E032027,2009,HMIN,CIVIC,158,11666,11/25/2009,CA,51838220,29989674
19XFA16579E032772,2009,HMIN,CIVIC,689,20023,6/23/2011,MS,58259168,30000943
19XFA16579E033579,2009,HMIN,CIVIC,729,28627,9/29/2011,WI,59838714,30015752
19XFA16579E033808,2009,HMIN,CIVIC,718,14983,7/13/2011,TX,58674989,30020026
19XFA16579E037700,2009,HMIN,CIVIC,520,13928,12/18/2010,UT,56156660,30093021
19XFA16579E038796,2009,HMIN,CIVIC,619,31706,4/29/2011,TX,57735980,30124108
19XFA16579E040113,2009,HMIN,CIVIC,494,28927,12/20/2010,TX,56173790,30144623
19XFA16579E040581,2009,HMIN,CIVIC,734,29049,8/19/2011,AZ,59036011,30159401
19XFA16589E001370,2009,HMIN,CIVIC,273,31795,12/22/2009,CA,51790492,29368887
19XFA16589E006570,2009,HMIN,CIVIC,515,28359,11/26/2010,WI,55927819,29540787
19XFA16589E015821,2009,HMIN,CIVIC,354,8392,3/12/2010,IL,52517784,29726400
19XFA16589E016175,2009,HMIN,CIVIC,773,52432,4/18/2011,IN,58083517,29739126
19XFA16589E019206,2009,HMIN,CIVIC,700,32362,6/23/2011,CA,58297190,29786478
19XFA16589E026463,2009,HMIN,CIVIC,503,35650,11/15/2010,TX,55818847,29891032
19XFA16589E030982,2009,HMIN,CIVIC,119,12430,10/27/2009,OK,51324053,29967090
19XFA16589E033350,2009,HMIN,CIVIC,865,35885,11/29/2011,AZ,61774226,30010241
19XFA16589E035700,2009,HMIN,CIVIC,422,20467,8/23/2010,TX,54756265,30055029
19XFA16589E036684,2009,HMIN,CIVIC,0,16,6/24/2009,TX,49998413,30069623
19XFA16589E036782,2009,HMIN,CIVIC,572,29602,2/10/2011,CA,56798187,30078099
19XFA16589E039567,2009,HMIN,CIVIC,269,12621,5/6/2010,TX,53197003,30134378
19XFA16589E040637,2009,HMIN,CIVIC,769,14182,9/20/2011,IA,59533352,30154090
19XFA16589E040895,2009,HMIN,CIVIC,864,15315,12/20/2011,TX,61950246,30159446
19XFA16589E042937,2009,HMIN,CIVIC,533,32344,1/18/2011,OH,56493822,30187563
19XFA16589E043280,2009,HMIN,CIVIC,822,22596,12/26/2011,TX,62052233,30192421
19XFA16589E044719,2009,HMIN,CIVIC,392,26767,9/18/2010,NV,55079594,30209976
19XFA16589E045188,2009,HMIN,CIVIC,685,18815,9/21/2011,CA,59741787,30218495
19XFA16589E045773,2009,HMIN,CIVIC,709,21066,10/10/2011,TX,60174654,30232721
19XFA16589E048687,2009,HMIN,CIVIC,818,30410,12/22/2011,OR,61928770,30269589
19XFA16589E052058,2009,HMIN,CIVIC,713,22924,10/20/2011,TX,61597530,30321858
19XFA16599E000356,2009,HMIN,CIVIC,703,23415,10/1/2010,IL,55316466,29260361
19XFA16599E008506,2009,HMIN,CIVIC,677,22660,12/30/2010,KY,56255969,29604957
19XFA16599E012037,2009,HMIN,CIVIC,174,8466,2/5/2010,IL,52175416,29676956
19XFA16599E020266,2009,HMIN,CIVIC,979,35139,1/19/2012,OH,62456127,29793049
19XFA16599E022339,2009,HMIN,CIVIC,418,16843,6/22/2010,FL,53904015,29818739
19XFA16599E025225,2009,HMIN,CIVIC,787,23840,11/7/2011,TX,61087802,29866869
19XFA16599E025838,2009,HMIN,CIVIC,356,21138,5/3/2010,TN,53082283,29879582
19XFA16599E027394,2009,HMIN,CIVIC,509,11003,12/8/2010,TX,56019163,29904032
19XFA16599E027928,2009,HMIN,CIVIC,533,19284,12/21/2010,AZ,56157710,29914922
19XFA16599E033759,2009,HMIN,CIVIC,437,30500,9/27/2010,AZ,55160160,30020089
19XFA16599E038962,2009,HMIN,CIVIC,298,17865,12/21/2010,TX,56300317,30124161
19XFA16599E043076,2009,HMIN,CIVIC,391,22344,11/12/2010,MO,55740272,30192434
19XFA16599E043725,2009,HMIN,CIVIC,730,29020,9/26/2011,HI,59860323,30201696
19XFA16599E043885,2009,HMIN,CIVIC,688,32504,8/26/2011,HI,59146985,30201721
19XFA16599E047600,2009,HMIN,CIVIC,619,40919,6/8/2011,CA,58100260,30255822
19XFA165X9E003167,2009,HMIN,CIVIC,948,40193,8/30/2011,TX,59216668,29442370
19XFA165X9E009275,2009,HMIN,CIVIC,561,21672,11/23/2010,TX,56441171,29630434
19XFA165X9E028196,2009,HMIN,CIVIC,157,12270,1/5/2010,IN,52064864,29925707
19XFA165X9E033432,2009,HMIN,CIVIC,269,23417,3/9/2010,TX,52466909,30015599
19XFA165X9E035455,2009,HMIN,CIVIC,407,22906,9/14/2010,TX,55017025,30050836
19XFA165X9E038968,2009,HMIN,CIVIC,734,20558,7/21/2011,MI,58668249,30123962
19XFA165X9E041806,2009,HMIN,CIVIC,491,12462,12/14/2010,TX,56093443,30170450
19XFA165X9E042129,2009,HMIN,CIVIC,814,58006,11/7/2011,CA,60941075,30173682
19XFA165X9E047895,2009,HMIN,CIVIC,791,24323,12/10/2011,LA,61689478,30255578
19XFA165X9E048870,2009,HMIN,CIVIC,734,26396,9/9/2011,TX,59454203,30276650
19XFA165X9E051669,2009,HMIN,CIVIC,402,20328,11/6/2010,CA,55680848,30312266
19XFA16609E012792,2009,HMIN,CIVIC,711,34748,9/20/2011,TN,59672323,29694763
19XFA16609E029012,2009,HMIN,CIVIC,623,30066,4/6/2011,WA,57488700,29934761
19XFA16609E039748,2009,HMIN,CIVIC,716,29950,8/5/2011,CA,58814401,30149562
19XFA16619E013613,2009,HMIN,CIVIC,722,15363,4/6/2011,TX,57514549,29702960
19XFA16619E014731,2009,HMIN,CIVIC,369,22140,10/28/2010,TN,55506813,29717757
19XFA16619E016592,2009,HMIN,CIVIC,854,37005,11/29/2011,CA,61452569,29779816
19XFA16629E005410,2009,HMIN,CIVIC,855,34200,12/3/2011,MO,61713135,29517098
19XFA16629E010882,2009,HMIN,CIVIC,406,33009,12/21/2010,MO,56194173,29656087
19XFA16639E006128,2009,HMIN,CIVIC,1076,63920,1/3/2012,CA,62211695,29549930
19XFA16639E010938,2009,HMIN,CIVIC,588,38644,1/24/2011,TX,56624984,29658813
19XFA16639E012804,2009,HMIN,CIVIC,246,5202,3/13/2010,WI,52504458,29694777
19XFA16649E016053,2009,HMIN,CIVIC,753,29111,6/6/2011,AR,58133021,29748723
19XFA16649E018269,2009,HMIN,CIVIC,865,25087,8/8/2011,OH,58884267,29770279
19XFA16649E029062,2009,HMIN,CIVIC,517,25286,1/9/2011,FL,56404626,29934838
19XFA16649E036237,2009,HMIN,CIVIC,674,34774,5/2/2011,KS,57781223,30065384
19XFA16649E049070,2009,HMIN,CIVIC,439,34632,1/7/2011,CA,56362844,30276695
19XFA16659E007054,2009,HMIN,CIVIC,484,22632,9/28/2010,IL,55182451,29587735
19XFA16659E016143,2009,HMIN,CIVIC,812,24200,10/12/2011,TX,60506364,29739216
19XFA16659E016577,2009,HMIN,CIVIC,882,51301,9/16/2011,AZ,59527733,29743378
19XFA16669E030617,2009,HMIN,CIVIC,803,48587,9/28/2011,TX,59811340,29962947
19XFA16669E034036,2009,HMIN,CIVIC,644,35310,4/2/2011,AZ,57467112,30026792
19XFA16679E039973,2009,HMIN,CIVIC,537,18595,1/29/2011,AZ,56701689,30138691
19XFA16679E051430,2009,HMIN,CIVIC,368,17251,9/30/2010,OH,55179583,30312628
19XFA16699E003816,2009,HMIN,CIVIC,562,15199,9/27/2010,IL,55299433,29481259
19XFA16699E019708,2009,HMIN,CIVIC,410,21556,11/30/2010,KS,56006792,29788800
19XFA16699E022088,2009,HMIN,CIVIC,173,13010,4/19/2010,RI,52884895,29815578
19XFA166X9E005543,2009,HMIN,CIVIC,488,24515,12/9/2010,IN,56122132,29517169
19XFA166X9E008846,2009,HMIN,CIVIC,668,28162,1/20/2011,GA,56563231,29616833
19XFA166X9E009110,2009,HMIN,CIVIC,912,28329,9/13/2011,CA,59532566,29616091
19XFA166X9E010483,2009,HMIN,CIVIC,668,31558,5/27/2011,TX,57999097,29645996
19XFA166X9E022052,2009,HMIN,CIVIC,879,30518,9/7/2011,FL,59306323,29822132
19XFA16809E007142,2009,HMIN,CIVIC,839,38745,11/18/2011,TN,61221243,29581992
19XFA16809E016987,2009,HMIN,CIVIC,929,29954,11/23/2011,TN,61411192,29752864
19XFA16809E022627,2009,HMIN,CIVIC,940,30647,11/22/2011,CA,61933505,29822139
19XFA16809E032848,2009,HMIN,CIVIC,638,33823,3/22/2011,IN,57380859,30005487
19XFA16809E045454,2009,HMIN,CIVIC,467,12657,2/24/2011,FL,57041813,30225237
19XFA16819E000071,2009,HMIN,CIVIC,981,27260,9/16/2011,TX,59783237,29254171
19XFA16819E016030,2009,HMIN,CIVIC,945,35243,12/20/2011,LA,61866719,29739246
19XFA16819E025651,2009,HMIN,CIVIC,556,21428,12/21/2010,IL,56186890,29871883
19XFA16819E028128,2009,HMIN,CIVIC,455,12887,10/29/2010,FL,55664117,29918195
19XFA16819E031269,2009,HMIN,CIVIC,690,24641,5/4/2011,AZ,57852278,29972485
19XFA16819E042644,2009,HMIN,CIVIC,895,57781,1/27/2012,AZ,62549214,30178637
19XFA16819E050212,2009,HMIN,CIVIC,825,21434,12/17/2011,AZ,61834156,30284393
19XFA16829E006686,2009,HMIN,CIVIC,389,7326,11/6/2010,FL,55678879,29548858
19XFA16829E020569,2009,HMIN,CIVIC,246,11053,10/7/2010,FL,55243648,29795778
19XFA16829E030888,2009,HMIN,CIVIC,536,27466,1/24/2011,AZ,56569274,29972488
19XFA16839E002128,2009,HMIN,CIVIC,450,17110,2/24/2010,OH,52359199,29399444
19XFA16839E005661,2009,HMIN,CIVIC,630,12647,10/19/2010,CA,55394159,29527289
19XFA16839E007460,2009,HMIN,CIVIC,415,26903,9/8/2010,AZ,54946197,29616108
19XFA16839E026722,2009,HMIN,CIVIC,803,41405,7/20/2011,AZ,58609344,29898989
19XFA16839E030950,2009,HMIN,CIVIC,766,15827,11/12/2011,ID,61198523,29967173
19XFA16839E032648,2009,HMIN,CIVIC,526,35954,12/6/2010,AZ,55984383,30001010
19XFA16839E034514,2009,HMIN,CIVIC,422,34328,10/11/2010,CA,55308534,30033813
19XFA16849E008228,2009,HMIN,CIVIC,465,23609,7/27/2010,MO,54454967,29600685
19XFA16849E010562,2009,HMIN,CIVIC,657,33070,1/4/2011,OH,56319724,29656124
19XFA16849E030018,2009,HMIN,CIVIC,392,21987,7/2/2010,TX,54173504,29953050
19XFA16849E050169,2009,HMIN,CIVIC,819,32102,12/8/2011,AZ,62385141,30284432
19XFA16859E000526,2009,HMIN,CIVIC,427,32435,2/13/2010,MN,52320732,29290381
19XFA16859E013163,2009,HMIN,CIVIC,737,36169,7/28/2011,OH,58794441,29699958
19XFA16859E017956,2009,HMIN,CIVIC,693,34881,9/16/2011,FL,59541631,29766920
19XFA16859E020551,2009,HMIN,CIVIC,855,51384,12/13/2011,AZ,61927960,29795846
19XFA16859E026737,2009,HMIN,CIVIC,706,26887,5/20/2011,TX,57942881,29894074
19XFA16859E044073,2009,HMIN,CIVIC,397,26676,9/21/2010,MO,55058179,30205528
19XFA16859E047216,2009,HMIN,CIVIC,770,23687,11/11/2011,TX,61308087,30248936
19XFA16869E010840,2009,HMIN,CIVIC,194,9171,9/16/2009,WA,51682422,29656247
19XFA16869E042834,2009,HMIN,CIVIC,826,33392,11/16/2011,AZ,61394923,30187702
19XFA16879E013827,2009,HMIN,CIVIC,810,35662,10/13/2011,TX,60654827,29703538
19XFA16879E023323,2009,HMIN,CIVIC,578,23992,11/19/2010,AZ,55811877,29837038
19XFA16879E029087,2009,HMIN,CIVIC,523,22210,1/6/2011,TX,56353397,29938451
19XFA16879E030000,2009,HMIN,CIVIC,675,29627,4/26/2011,FL,57693547,29953131
19XFA16879E036380,2009,HMIN,CIVIC,474,23595,12/29/2010,WV,56272867,30065500
19XFA16889E008992,2009,HMIN,CIVIC,931,60668,11/11/2011,CA,61087462,29616141
19XFA16889E009141,2009,HMIN,CIVIC,722,32337,12/22/2011,WI,62029604,29616912
19XFA16889E015957,2009,HMIN,CIVIC,624,18613,11/16/2010,OH,55884954,29731636
19XFA16889E025629,2009,HMIN,CIVIC,632,29098,2/18/2011,MO,56979458,29871937
19XFA16889E032869,2009,HMIN,CIVIC,777,20852,9/26/2011,TX,59742654,30005462
19XFA16889E050188,2009,HMIN,CIVIC,801,35892,11/15/2011,OH,61163623,30284380
19XFA16899E000819,2009,HMIN,CIVIC,707,32927,2/2/2011,MN,56972980,29318555
19XFA16899E003932,2009,HMIN,CIVIC,637,22003,12/15/2010,OH,56108137,29484720
19XFA16899E017927,2009,HMIN,CIVIC,373,13989,1/12/2011,NC,56400167,29766974
19XFA16899E028121,2009,HMIN,CIVIC,830,27535,11/18/2011,MN,61446355,29918150
19XFA168X9E004457,2009,HMIN,CIVIC,457,13609,10/21/2010,CA,55447814,29481341
19XFA168X9E009416,2009,HMIN,CIVIC,348,16441,6/2/2010,TX,53594251,29625577
19XFA168X9E014681,2009,HMIN,CIVIC,441,15312,10/16/2010,FL,55380909,29717786
19XFA168X9E016978,2009,HMIN,CIVIC,537,33176,9/29/2010,TX,55193978,29748825
19XFA168X9E020352,2009,HMIN,CIVIC,861,15840,10/22/2011,PA,60599977,29795707
19XFA168X9E030444,2009,HMIN,CIVIC,572,28059,12/9/2010,IL,56041504,29962973
19XFA16909E021583,2009,HMIN,CIVIC,455,6227,8/14/2010,FL,54665798,29811156
19XFA16909E031806,2009,HMIN,CIVIC,456,18989,1/21/2011,AZ,56546211,29989754
19XFA16919E017123,2009,HMIN,CIVIC,500,38638,11/13/2010,CA,55864087,29752933
19XFA16919E022905,2009,HMIN,CIVIC,506,18720,1/3/2011,VA,56317993,29826722
19XFA16919E023245,2009,HMIN,CIVIC,609,18955,2/8/2011,LA,56732375,29832294
19XFA16929E014473,2009,HMIN,CIVIC,841,34824,12/15/2011,TX,61837461,29712698
19XFA16939E007421,2009,HMIN,CIVIC,632,24112,12/10/2010,IL,56073157,29591788
19XFA16949E014474,2009,HMIN,CIVIC,731,20957,2/28/2011,IL,57030038,29712757
19XFA16949E032313,2009,HMIN,CIVIC,778,26479,11/5/2011,AZ,61367584,29998765
19XFA16949E034711,2009,HMIN,CIVIC,449,26213,11/16/2010,IA,55777348,30040261
19XFA16959E020140,2009,HMIN,CIVIC,850,23150,11/22/2011,FL,61342227,29793138
19XFA16969E002598,2009,HMIN,CIVIC,896,67445,6/6/2011,AR,58282993,29417808
19XFA16969E006361,2009,HMIN,CIVIC,347,23015,12/2/2009,IN,51610645,29540894
19XFA16969E025881,2009,HMIN,CIVIC,702,15752,7/14/2011,OK,58556164,29884279
19XFA16979E020186,2009,HMIN,CIVIC,490,23202,10/20/2010,OH,55516439,29793188
19XFA16979E022861,2009,HMIN,CIVIC,197,10288,10/28/2009,FL,51407488,29826741
19XFA16979E028742,2009,HMIN,CIVIC,662,25204,4/12/2011,HI,57566994,29930074
19XFA16979E035979,2009,HMIN,CIVIC,798,31051,9/14/2011,TX,59456109,30062470
19XFA16989E011545,2009,HMIN,CIVIC,143,6948,1/14/2010,MN,52000350,29671990
19XFA16989E027048,2009,HMIN,CIVIC,295,29373,5/25/2010,TX,53490668,29898971
19XFA16999E003020,2009,HMIN,CIVIC,517,12029,6/28/2010,FL,54024764,29435254
19XFA16999E019296,2009,HMIN,CIVIC,545,30655,10/4/2010,SC,55251284,29786619
19XFA169X9E001440,2009,HMIN,CIVIC,674,30636,10/13/2010,TX,55324013,29358537
19XFA169X9E003091,2009,HMIN,CIVIC,500,18044,10/2/2010,FL,55244599,29435170
19XFA1E35AE020916,2010,HMIN,CIVIC,355,35195,2/16/2011,OK,56874860,30640811
19XFA1E3XAE037324,2010,HMIN,CIVIC,259,5945,12/21/2010,CA,56188555,30890960
19XFA1E54AE039698,2010,HMIN,CIVIC,622,23289,1/5/2012,CT,62331887,30929325
19XFA1E55AE039659,2010,HMIN,CIVIC,528,22167,9/6/2011,LA,59291821,30929329
19XFA1E5XBE007503,2011,HMIN,CIVIC,369,17259,11/3/2011,MN,61051570,31869312
19XFA1E66AE012110,2010,HMIN,CIVIC,421,10796,4/4/2011,AZ,57500080,30510680
19XFA1F30AE085137,2010,HMIN,CIVIC,74,2362,1/4/2011,TN,56301204,31702812
